CostPreOpt	CostPostOpt	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
50.758236	50.75211	9.737183094024658	44	80.3076923076923	29.936817094532266	143.0	38.0	80.3076923076923	29.936817094532266	1044	46401
56.29104	56.172863	9.944323539733887	45	84.58333333333333	36.53641638450906	196.0	47.0	84.58333333333333	36.53641638450906	1015	47416
51.044983	51.067272	10.150684833526611	46	80.76923076923077	26.818919401605694	142.0	43.0	80.76923076923077	26.818919401605694	1050	48466
49.30578	49.300552	10.358525514602661	47	74.14285714285714	31.520644352680407	156.0	29.0	74.14285714285714	31.520644352680407	1038	49504
76.61591	76.58035	10.559410095214844	48	113.44444444444444	48.21505323054919	186.0	47.0	113.44444444444444	48.21505323054919	1021	50525
60.7946	60.78993	10.784751415252686	49	99.9090909090909	31.023318342687578	162.0	54.0	99.9090909090909	31.023318342687578	1099	51624
62.03884	61.87388	10.992218017578125	50	92.36363636363636	39.22956382227504	200.0	55.0	92.36363636363636	39.22956382227504	1016	52640
57.838257	57.74638	11.22907042503357	51	85.35714285714286	36.97220412081244	200.0	38.0	85.35714285714286	36.97220412081244	1195	53835
72.82437	72.82762	11.446690559387207	52	115.66666666666667	42.63019274332844	200.0	57.0	115.66666666666667	42.63019274332844	1041	54876
67.19284	67.244514	11.656010627746582	53	104.6	39.421314031878744	167.0	46.0	104.6	39.421314031878744	1046	55922
79.3768	79.19666	11.871844291687012	54	117.55555555555556	52.14746422110435	200.0	24.0	117.55555555555556	52.14746422110435	1058	56980
77.66804	77.807106	12.111720323562622	55	118.6	48.55759466859948	200.0	62.0	118.6	48.55759466859948	1186	58166
88.7958	88.73856	12.345425367355347	56	147.0	40.70626487409524	200.0	71.0	147.0	40.70626487409524	1176	59342
77.6445	77.781876	12.559462070465088	57	131.875	30.4607842151183	200.0	88.0	131.875	30.4607842151183	1055	60397
86.612816	86.578964	12.789467096328735	58	144.875	31.754674852689014	179.0	85.0	144.875	31.754674852689014	1159	61556
81.66701	81.55374	13.015902519226074	59	141.5	29.06458325866724	184.0	104.0	141.5	29.06458325866724	1132	62688
86.58503	86.68355	13.251771211624146	60	143.75	36.047711439146866	200.0	74.0	143.75	36.047711439146866	1150	63838
90.80961	90.68723	13.473437547683716	61	156.0	34.15510838178425	200.0	113.0	156.0	34.15510838178425	1092	64930
87.330765	87.11951	13.688432216644287	62	151.57142857142858	34.83371578086439	200.0	95.0	151.57142857142858	34.83371578086439	1061	65991
83.97932	84.12001	13.905304193496704	63	144.42857142857142	26.970127087243043	192.0	111.0	144.42857142857142	26.970127087243043	1011	67002
79.68201	79.476456	14.132751703262329	64	141.5	18.103866990231673	170.0	114.0	141.5	18.103866990231673	1132	68134
73.97972	74.0914	14.350327730178833	65	118.66666666666667	39.04128868547019	200.0	71.0	118.66666666666667	39.04128868547019	1068	69202
88.62796	88.64201	14.555161476135254	66	146.71428571428572	47.83218965662076	200.0	61.0	146.71428571428572	47.83218965662076	1027	70229
77.234955	77.265076	14.771631240844727	67	127.625	41.127659488475636	200.0	49.0	127.625	41.127659488475636	1021	71250
81.09621	80.98263	14.98327374458313	68	150.14285714285714	13.621711361211677	171.0	126.0	150.14285714285714	13.621711361211677	1051	72301
73.152954	72.91829	15.200370788574219	69	116.33333333333333	42.941821107167776	186.0	41.0	116.33333333333333	42.941821107167776	1047	73348
86.946335	87.0365	15.405435800552368	70	145.0	42.92851200376206	200.0	78.0	145.0	42.92851200376206	1015	74363
76.375114	76.42066	15.630202531814575	71	136.5	29.9874973947477	200.0	99.0	136.5	29.9874973947477	1092	75455
67.284706	67.29787	15.831357955932617	72	112.0	38.75277767822299	200.0	70.0	112.0	38.75277767822299	1008	76463
87.16874	87.08703	16.05176854133606	73	159.71428571428572	36.153301709384664	200.0	90.0	159.71428571428572	36.153301709384664	1118	77581
87.022255	86.95048	16.26852059364319	74	152.14285714285714	39.03269168797053	200.0	89.0	152.14285714285714	39.03269168797053	1065	78646
76.61293	76.52573	16.483408451080322	75	129.25	45.42507567412519	200.0	61.0	129.25	45.42507567412519	1034	79680
81.961685	81.92808	16.70243787765503	76	156.14285714285714	26.62130495582477	200.0	112.0	156.14285714285714	26.62130495582477	1093	80773
84.482155	84.37786	16.92725396156311	77	156.28571428571428	31.394787036405013	200.0	111.0	156.28571428571428	31.394787036405013	1094	81867
86.608986	86.5903	17.15190815925598	78	161.57142857142858	29.48538205792899	200.0	117.0	161.57142857142858	29.48538205792899	1131	82998
71.695595	71.650536	17.375007390975952	79	133.5	31.808017857137845	200.0	98.0	133.5	31.808017857137845	1068	84066
88.00341	88.02177	17.60124945640564	80	147.625	55.69097211397912	200.0	56.0	147.625	55.69097211397912	1181	85247
81.46742	81.43101	17.813462018966675	81	147.28571428571428	44.467369370983825	200.0	77.0	147.28571428571428	44.467369370983825	1031	86278
88.57634	88.505135	18.04888129234314	82	164.85714285714286	35.522341345889316	200.0	94.0	164.85714285714286	35.522341345889316	1154	87432
81.15534	81.065	18.261902809143066	83	147.28571428571428	39.560854698676515	200.0	86.0	147.28571428571428	39.560854698676515	1031	88463
75.51813	75.53115	18.485899925231934	84	140.125	39.282430869283026	200.0	88.0	140.125	39.282430869283026	1121	89584
71.02071	71.010704	18.69573664665222	85	128.125	36.67914087052749	200.0	67.0	128.125	36.67914087052749	1025	90609
69.65203	69.6198	18.906227827072144	86	131.125	33.073544941539	191.0	84.0	131.125	33.073544941539	1049	91658
67.769196	67.75451	19.12352752685547	87	121.33333333333333	41.79579989531112	175.0	37.0	121.33333333333333	41.79579989531112	1092	92750
70.32512	70.322464	19.361759185791016	88	131.55555555555554	34.8556104558063	200.0	86.0	131.55555555555554	34.8556104558063	1184	93934
75.33176	75.1944	19.582051992416382	89	136.0	44.11915683691156	200.0	55.0	136.0	44.11915683691156	1088	95022
69.76919	69.76184	19.796390771865845	90	127.875	36.99472090717809	200.0	88.0	127.875	36.99472090717809	1023	96045
75.68521	75.64965	20.031065225601196	91	147.375	35.45750096947048	200.0	94.0	147.375	35.45750096947048	1179	97224
69.97355	69.95681	20.2493257522583	92	134.625	34.2379084495534	200.0	96.0	134.625	34.2379084495534	1077	98301
67.79058	67.71075	20.48750138282776	93	130.11111111111111	34.70012630282632	177.0	85.0	130.11111111111111	34.70012630282632	1171	99472
69.75447	69.69661	20.714305877685547	94	140.25	38.70642711488623	200.0	87.0	140.25	38.70642711488623	1122	100594
78.55801	78.47066	20.9341824054718	95	152.28571428571428	41.6780664677453	200.0	69.0	152.28571428571428	41.6780664677453	1066	101660
71.42469	71.413124	21.17611813545227	96	137.625	35.36925748443131	200.0	75.0	137.625	35.36925748443131	1101	102761
72.25889	72.24047	21.411599159240723	97	144.125	27.583679504373595	200.0	109.0	144.125	27.583679504373595	1153	103914
73.95928	73.91155	21.62466049194336	98	147.71428571428572	25.47668001309817	200.0	108.0	147.71428571428572	25.47668001309817	1034	104948
69.06016	69.067566	21.839301586151123	99	132.875	30.54683903450568	182.0	88.0	132.875	30.54683903450568	1063	106011
